url,recipe,ingredient,match,foodex2,ghge_per_100g,lu_per_100g,weight,match_profile,match_profile_ID,Notes1,match_flavourDB,match_flavourDB_ID,Notes2,Swaps,Swaps2,prof_ID
http://allrecipes.com/recipe/venison-tips-and-rice,Venison Tips and Rice,cow meat flavored rice mix,Cow ox or bull fresh meat,A01QX,34.04164267,58.86994949,192.44,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,cut sweet potatoe un,Sweet potatoe,A010C,0.606108386,0.39892905,1132,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,white sugar,White sugar,A032J,0.600784082,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,butter,Butter,A039C,33.6117324,33.38683788,79,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,cow milk,Cow milk,A02LV,1.585870237,1.460674157,79,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,packed brown sugar,Brown sugar,A032M,0.600784082,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,pecan,Unknown,NA,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,79,,,,,,,,,
http://allrecipes.com/recipe/sweet-potato-casserole-i,Sweet Potato Casserole I,butter melted,Butter,A039C,33.6117324,33.38683788,79,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,butter,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,finely onion,Onion,A00HC,0.423678833,0.394253258,118.5,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,tap water,Tap water,A03DL,0,0,118.5,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,tomato sauce,Tomato ketchup and related sauce,A044P,2.562847304,0.119981821,226.4,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,unsifted all-purpose wheat flour divided,Wheat flour,A003X,0.568187775,3.379180413,948,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,white sugar,White sugar,A032J,0.600784082,1.160147313,30,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,salt,salt (sea),A042P,0,0,7.5,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,active dry yeast,Yeast leavened pastry,A00BK,21.96033657,23.10584357,21.225,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,hen egg at room temperature,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,1.25,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,sharp cheddar cheese,Cheese cheddar,A02YK,13.14211514,12.9428895,226.8,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,hen egg at room temperature,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/cheddar-rolls,Cheddar Rolls,tap water,Tap water,A03DL,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/scalloped-sweet-potatoes-and-apples,Scalloped Sweet Potatoes and Apples,sweet potatoe,Sweet potatoe,A010C,0.606108386,0.39892905,6,,,,,,,,,
http://allrecipes.com/recipe/scalloped-sweet-potatoes-and-apples,Scalloped Sweet Potatoes and Apples,cored and apple,Apple and similar-,A01DH,0.74261724,0.391566265,355.5,,,,,,,,,
http://allrecipes.com/recipe/scalloped-sweet-potatoes-and-apples,Scalloped Sweet Potatoes and Apples,brown sugar,Brown sugar,A032M,0.600784082,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/scalloped-sweet-potatoes-and-apples,Scalloped Sweet Potatoes and Apples,salt,salt (sea),A042P,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/scalloped-sweet-potatoes-and-apples,Scalloped Sweet Potatoes and Apples,mace,Unknown,NA,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/scalloped-sweet-potatoes-and-apples,Scalloped Sweet Potatoes and Apples,butter,Butter,A039C,33.6117324,33.38683788,59.25,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,raisin,Dried vine fruit (raisin etc.),A01ME,1.214798781,1.845528455,237,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,warm tap water,Tap water,A03DL,0,0,474,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,474,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,15,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,10,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,cinnamon,cinnamon,A019V,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,hen egg,Hen egg,A031G,1.903757509,5.576086957,280,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,237,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,brown sugar,Brown sugar,A032M,0.600784082,1.160147313,177.75,,,,,,,,,
http://allrecipes.com/recipe/awesome-carrot-muffins,Awesome Carrot Muffins,carrot,Carrot,A00QH,0.391467498,0.2667162,711,,,,,,,,,
http://allrecipes.com/recipe/campbells-slow-cooker-savory-pot-roast,Campbell'sÃ‚Â® Slow Cooker Savory Pot Roast,campbell condensed cream of mushroom soup 98% fat free or healthy request,Mushroom soup dry,A0B9S,6.320928082,10.08508027,304.225,,,,,,,,,
http://allrecipes.com/recipe/campbells-slow-cooker-savory-pot-roast,Campbell'sÃ‚Â® Slow Cooker Savory Pot Roast,campbell dry onion soup and recipe mix,Mushroom soup dry,A0B9S,6.320928082,10.08508027,56.6,,,,,,,,,
http://allrecipes.com/recipe/campbells-slow-cooker-savory-pot-roast,Campbell'sÃ‚Â® Slow Cooker Savory Pot Roast,red potatoe halved,Potatoe,A00ZT,0.503206926,0.388219545,480,,,,,,,,,
http://allrecipes.com/recipe/campbells-slow-cooker-savory-pot-roast,Campbell'sÃ‚Â® Slow Cooker Savory Pot Roast,carrot cut into 2-inch piece,Carrot,A00QH,0.391467498,0.2667162,600,,,,,,,,,
http://allrecipes.com/recipe/campbells-slow-cooker-savory-pot-roast,Campbell'sÃ‚Â® Slow Cooker Savory Pot Roast,cow meat bottom round roast or chuck pot roast,Cow ox or bull fresh meat,A01QX,34.04164267,58.86994949,1360.8,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,15,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,onion,Onion,A00HC,0.423678833,0.394253258,300,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,garlic,Garlic,A00GZ,0.382843477,0.38422987,12,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,smoked spanish paprika,Smoked fish,A0EYS,17.52454202,2.156164095,59.25,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,kosher salt,salt (sea),A042P,0,0,10,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,coarsely black pepper,black pepper,A018Y,2.5,0,5,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,lean cow meat stew meat cut into 1-inch cube,Meat stew,A03VY,17.64891933,25.93212803,1360.8,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,vegetable oil divided,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,45,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,tap water,Tap water,A03DL,0,0,355.5,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,tomato paste,Tomato paste,A00ZF,5.021705578,0.272748715,169.8,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,hen egg noodle,Hen egg,A031G,1.903757509,5.576086957,283,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,sour cream,Sour cream product,A02NA,10.68224368,10.43338684,118.5,,,,,,,,,
http://allrecipes.com/recipe/smoked-paprika-goulash-for-the-slow-cooker,Smoked Paprika Goulash for the Slow Cooker,parsley,Parsley,A00YE,0.729564449,0.039823685,8,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,hen egg separated,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,vanilla extract,vanilla extract,A047F,0.656,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,orange zest,Orange,A01CR,0.738421558,0.550200803,5,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,rum flavored extract,Rum,A03PJ,1.292646635,0.893636323,2.5,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,tap water,Tap water,A03DL,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,honey,Honey,A033J,1.181971582,1.160147313,15,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,hawaiian sweet bread thickly,Sweet potatoe,A010C,0.606108386,0.39892905,453.6,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,crushed pineapple with juice,Juice pineapple,A03AF,0.677541997,0.263379098,226.4,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,mandarin orange segment,Mandarin,A01CD,0.460305146,0.599412576,84.9,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,honey,Honey,A033J,1.181971582,1.160147313,45,,,,,,,,,
http://allrecipes.com/recipe/hawaiian-french-toast,Hawaiian French Toast,maple syrup,Syrup,A033Z,0.998277832,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,butter,Butter,A039C,33.6117324,33.38683788,237,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,white sugar,White sugar,A032J,0.600784082,1.160147313,474,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,hen egg,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,vanilla extract,vanilla extract,A047F,0.656,0,15,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,711,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,5,,,,,,,,,
http://allrecipes.com/recipe/chocolate-cut-out-cookies,Chocolate Cut Out Cookies,unsweetened cocoa powder,Cocoa powder,A03HG,16.07238784,22.1578315,150,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,butter,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,onion,Onion,A00HC,0.423678833,0.394253258,100,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,broccoli,Broccoli,A00FN,0.985591044,1.124131353,452.8,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,chicken stock cube,Stock cube (beef chicken vegetable),XXXXX,0.22,0,1641.4,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,processed cheese food cubed,Processed cheese spreadable,A031C,11.8886189,11.68539326,453.6,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,cow milk,Cow milk,A02LV,1.585870237,1.460674157,474,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,15,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,cornstarch,cornstarch,A002Q,0.891,0,158,,,,,,,,,
http://allrecipes.com/recipe/broccoli-cheese-soup,Broccoli Cheese Soup,tap water,Tap water,A03DL,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,roasting chicken,Chicken liver,A01XZ,8.582121315,14.28787879,2721.6,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,honey,Honey,A033J,1.181971582,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,chili powder,Chili pepper (jalepeno \ habanero),A00JB,4.253594518,0.208841463,15,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,cumin,cumin,A018E,1.133,0,7.5,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,cayenne pepper,black pepper,A018Y,2.5,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,5,,,,,,,,,
http://allrecipes.com/recipe/spicy-honey-roasted-chicken,Spicy Honey-Roasted Chicken,butter melted,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,white sugar,White sugar,A032J,0.600784082,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,butter,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,vanilla extract,vanilla extract,A047F,0.656,0,10,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,355.5,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,8.75,,,,,,,,,
http://allrecipes.com/recipe/simple-white-cake,Simple White Cake,cow milk,Cow milk,A02LV,1.585870237,1.460674157,118.5,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,packed brown sugar,Brown sugar,A032M,0.600784082,1.160147313,474,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,butter,Butter,A039C,33.6117324,33.38683788,15,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,cow milk,Cow milk,A02LV,1.585870237,1.460674157,118.5,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,cornstarch,cornstarch,A002Q,0.891,0,5,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,tap water,Tap water,A03DL,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/cathys-peanut-butter-fudge,Cathy's Peanut Butter Fudge,creamy peanut butter,Peanut butter,A01BN,1.666563179,8.720352515,237,,,,,,,,,
http://allrecipes.com/recipe/parmesan-cheese-twists,Parmesan Cheese Twists,pepperidge farm puff pastry,Puff pastry,A00CC,21.96033657,23.10584357,1,,,,,,,,,
http://allrecipes.com/recipe/parmesan-cheese-twists,Parmesan Cheese Twists,hen egg,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/parmesan-cheese-twists,Parmesan Cheese Twists,tap water,Tap water,A03DL,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/parmesan-cheese-twists,Parmesan Cheese Twists,parmesan cheese,Extra hard cheese (parmesan grana type),A02ZH,13.14211514,12.9428895,59.25,,,,,,,,,
http://allrecipes.com/recipe/parmesan-cheese-twists,Parmesan Cheese Twists,parsley,Parsley,A00YE,0.729564449,0.039823685,15,,,,,,,,,
http://allrecipes.com/recipe/parmesan-cheese-twists,Parmesan Cheese Twists,oregano leave crushed,oregano,A00XV,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/japanese-soup-with-tofu-and-mushrooms,Japanese Soup with Tofu and Mushrooms,dashi stock,Stock cube (beef chicken vegetable),XXXXX,0.22,0,711,,,,,,,,,
http://allrecipes.com/recipe/japanese-soup-with-tofu-and-mushrooms,Japanese Soup with Tofu and Mushrooms,shiitake mushroom,Mushroom soup dry,A0B9S,6.320928082,10.08508027,59.25,,,,,,,,,
http://allrecipes.com/recipe/japanese-soup-with-tofu-and-mushrooms,Japanese Soup with Tofu and Mushrooms,miso paste,Tomato paste,A00ZF,5.021705578,0.272748715,15,,,,,,,,,
http://allrecipes.com/recipe/japanese-soup-with-tofu-and-mushrooms,Japanese Soup with Tofu and Mushrooms,soy sauce,Soy sauce,A044R,1.610136508,3.276807024,15,,,,,,,,,
http://allrecipes.com/recipe/japanese-soup-with-tofu-and-mushrooms,Japanese Soup with Tofu and Mushrooms,cubed soft tofu,Tofu,A03TT,2.278272141,4.537117418,29.625,,,,,,,,,
http://allrecipes.com/recipe/japanese-soup-with-tofu-and-mushrooms,Japanese Soup with Tofu and Mushrooms,green onion,Onion,A00HC,0.423678833,0.394253258,100,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,chicken fresh meat,Chicken fresh meat,A01SP,8.582121315,14.28787879,360,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,paprika,Pepperoni\paprika-type sausage,A025B,12.10137371,18.90909091,5,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,salt and pepper to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,2,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,butter,Butter,A039C,33.6117324,33.38683788,59.25,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,onion into thin ring,Onion,A00HC,0.423678833,0.394253258,100,,,,,,,,,
http://allrecipes.com/recipe/paprika-chicken-with-mushrooms,Paprika Chicken with Mushrooms,mushroom,Mushroom soup dry,A0B9S,6.320928082,10.08508027,453.6,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,chicken fresh meat halve,Chicken fresh meat,A01SP,8.582121315,14.28787879,567,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,45,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,olive oil,Olive oil,A036P,3.791529078,14.18037436,30,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,butter,Butter,A039C,33.6117324,33.38683788,10,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,shallot,shallot,A00HF,1.051,0,30,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,garlic,Garlic,A00GZ,0.382843477,0.38422987,8,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,tap water,Tap water,A03DL,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,white wine,Wine white,A03MV,1.397268563,0.528455285,118.5,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,chicken bouillon,Chicken liver,A01XZ,8.582121315,14.28787879,1,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,rosemary crushed,rosemary  crushed,A00YF,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,salt,salt (sea),A042P,0,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/chicken-scarpariello,Chicken Scarpariello,black pepper,black pepper,A018Y,2.5,0,2,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,237,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,butter,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,tap water or a needed,Tap water,A03DL,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,tap water,Tap water,A03DL,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,butter,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,237,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,hen egg,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,almond extract,almond extract,A047D,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,confectioner sugar,White sugar,A032J,0.600784082,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,heavy cream,Cream and cream product,A02MK,10.68224368,10.43338684,15,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,butter softened,Butter,A039C,33.6117324,33.38683788,15,,,,,,,,,
http://allrecipes.com/recipe/swedish-kringles,Swedish Kringles,almond extract,almond extract,A047D,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,potatoe and quartered,Potatoe,A00ZT,0.503206926,0.388219545,600,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,olive oil,Olive oil,A036P,3.791529078,14.18037436,30,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,thyme,thyme,A00YQ,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,2.5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,chive,Unknown,NA,0,0,7.5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,salt and pepper to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,pork loin roast,Pork chop,A022T,10.24531311,15.80681818,1814.4,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,thyme,thyme,A00YQ,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,onion powder,Onion,A00HC,0.423678833,0.394253258,5,,,,,,,,,
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes,Herb Roasted Pork Loin and Potatoes,salt and pepper to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,pasta noodle,Noodle rice,A008F,1.111786903,0.789111727,452.8,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,butter,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,red bell pepper,Sweet bell pepper,A00JA,3.827375006,0.18597561,158,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,mushroom,Mushroom soup dry,A0B9S,6.320928082,10.08508027,158,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,onion,Onion,A00HC,0.423678833,0.394253258,118.5,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,small curd cottage cheese,Cottage cheese,A02QG,10.70231344,10.43338684,474,,,,,,,,,
